Origin,Origin Name,Origin City,Origin State,Origin Country,Destination,Destination Name,Destination City,Destination State,Destination Country,Direct Flights,Total Seats
countryName:France,,Paris-De Gaulle,,,NSI,Nsimalen Intl,Yaounde,,Cameroon,3,1322
countryName:France,,Paris,,,IAS,Iasi,Iasi,,Romania,6,1302
countryName:France,,Paris,,,TNG,Boukhalef,Tangier,,Morocco,7,1293
countryName:France,,Paris-De Gaulle,,,LAD,4 De Fevereiro,Luanda,,Angola,2,1291
countryName:France,,Paris-De Gaulle,,,TGD,Golubovci,Podgorica,,Montenegro,11,1276
countryName:France,,Paris,,,KIV,Kishinev International,Kishinev,,Moldova,5,1274
countryName:France,,Paris-De Gaulle,,,ABV,Nnamdi Azikiwe International Airport,Abuja,,Nigeria,1,1248
countryName:France,,Paris-De Gaulle,,,CCS,Simon Bolivar International,Caracas,,Venezuela,1,1248
countryName:France,,Paris-De Gaulle,,,NIM,Diori Hamani International Airport,Niamey,,Niger,1,1248
countryName:France,,Paris-De Gaulle,,,LJU,Joze Pucnik,Ljubljana,,Slovenia,9,1228
countryName:France,,Paris-De Gaulle,,,BFS,Belfast Intl,Belfast,NI,United Kingdom,3,1227
countryName:France,,Paris-De Gaulle,,,BRE,Bremen,Bremen,,Germany,9,1216
countryName:France,,Paris-De Gaulle,,,YVR,Vancouver Intl,Vancouver,BC,Canada,1,1200
countryName:France,,Paris,,,NYO,Stockholm Skavsta,Nykoping,,Sweden,6,1134
countryName:France,,Paris,,,OUD,Les Angades,Oujda,,Morocco,6,1134
countryName:France,,Paris,,,WMI,Modlin,Nowy Dwor Mazowiecki,,Poland,5,1134
countryName:France,,Paris,,,ZAD,Zadar,Zadar,,Croatia,6,1134
countryName:France,,Lyon,,,BJA,Soummam-Abane Ramdane,Bejaia,,Algeria,6,1128
countryName:France,,Paris-De Gaulle,,,LED,Pulkovo,St. Petersburg,NF,Russian Federation,1,1120
countryName:France,,Paris-De Gaulle,,,CWL,Cardiff-Wales,Cardiff,WL,United Kingdom,11,1088
countryName:France,,Paris,,,CAG,Elmas,Cagliari,,Italy,6,1084
countryName:France,,Paris-De Gaulle,,,SJO,Juan Santamaria Intl,San Jose,,Costa Rica,1,1083
countryName:France,,Paris-De Gaulle,,,DZA,Pamandzi International,Dzaoudzi,,Mayotte,2,1048
countryName:France,,Paris-De Gaulle,,,ORK,Cork International,Cork,,Ireland,1,1044
countryName:France,,Paris-De Gaulle,,,OUA,Ouagadougou,Ouagadougou,,Burkina Faso,1,1040
countryName:France,,Paris-De Gaulle,,,COO,Cadjehoun,Cotonou,,Benin,1,1040
countryName:France,,Paris-De Gaulle,,,NKC,Nouakchott,Nouakchott,,Mauritania,1,1040
countryName:France,,Paris-De Gaulle,,,BZV,Maya Maya,Brazzaville,,Congo,1,1040
countryName:France,,Paris-De Gaulle,,,BAH,Bahrain Intl,Bahrain,,Bahrain,1,984
countryName:France,,Paris-De Gaulle,,,LBA,Leeds/Bradford Airport,Leeds/Bradford,EN,United Kingdom,6,970
countryName:France,,Paris-De Gaulle,,,SAW,Sabiha Gokcen,Sabiha Gokcen,,Turkey,1,942
countryName:France,,Paris,,,NDR,Nador,Nador,,Morocco,5,930
countryName:France,,Paris-De Gaulle,,,CTU,Shuangliu International,Chengdu,,China,1,918
countryName:France,,Paris-De Gaulle,,,MLE,Ibrahim Nasir International,Male,,Maldives,1,900
countryName:France,,Paris-De Gaulle,,,SCQ,Santiago de Compostela,Santiago de Compostela,,Spain,1,895
countryName:France,,Paris,,,SBZ,Sibiu,Sibiu,,Romania,1,856
countryName:France,,Paris-De Gaulle,,,RHO,Diagoras,Rhodes,,Greece,5,856
countryName:France,,Mulhouse/Basel,,,OHD,Ohrid,Ohrid,,Macedonia,1,856
countryName:France,,Mulhouse/Basel,,,TZL,Tuzla International Airport,Tuzla,,Bosnia and Herzegovina,3,856
countryName:France,,Paris-De Gaulle,,,KWI,Kuwait Intl,Kuwait,,Kuwait,1,848
countryName:France,,Bordeaux,,,JTR,Santorini,Santorini,,Greece,5,822
countryName:France,,Bergerac,,,RTM,Rotterdam Airport,Rotterdam,,Netherlands,5,785
countryName:France,,Paris-De Gaulle,,,EVN,Zvartnots International Airport,Yerevan,,Armenia,3,782
countryName:France,,Paris-De Gaulle,,,XIY,Xianyang International,Xi'an,,China,1,780
countryName:France,,Paris-De Gaulle,,,CFK,AbouBakr Belkaid,Chlef,,Algeria,4,756
countryName:France,,Lyon,,,TLM,Zenata,Tlemcen,,Algeria,4,741
countryName:France,,Paris-De Gaulle,,,KMG,Changshui International,Kunming,,China,1,726
countryName:France,,Paris-De Gaulle,,,OVD,Asturias,Asturias,,Spain,1,716
countryName:France,,Paris,,,GDN,Gdansk Lech Walesa,Gdansk,,Poland,1,666
countryName:France,,Paris-De Gaulle,,,TSE,Astana International,Astana,,Kazakhstan,1,664
countryName:France,,Paris,,,TSR,Timisoara,Timisoara,,Romania,1,642
countryName:France,,Paris,,,CRA,Craioya,Craiova,,Romania,1,642
countryName:France,,Paris,,,POZ,Lawica,Poznan,,Poland,1,642
countryName:France,,Paris,,,KUT,Kutaisi,Kutaisi,,Georgia,1,642
countryName:France,,Mulhouse/Basel,,,INI,Nis Constantine the Great Airport,Nis,,Serbia,1,642
countryName:France,,Paris-De Gaulle,,,FIH,N'Djili International,Kinshasa,,Democratic Republic of the Congo,1,624
countryName:France,,Paris-De Gaulle,,,NDJ,Ndjamena,N'Djamena,,Chad,1,624
countryName:France,,Paris-De Gaulle,,,ACC,Kotoka International,Accra,,Ghana,1,624
countryName:France,,Paris-De Gaulle,,,RUH,King Khalid Intl,Riyadh,,Saudi Arabia,1,624
countryName:France,,Paris-De Gaulle,,,WUH,Tianhe International,Wuhan,,China,1,624
countryName:France,,Paris-De Gaulle,,,FNA,Lungi International,Freetown,,Sierra Leone,1,624
countryName:France,,Paris-De Gaulle,,,BGF,Mpoko Intl,Bangui,,Central African Republic,1,600
countryName:France,,Paris-De Gaulle,,,SID,Amilcar Cabral Intl,Sal Island,,Cape Verde,3,581
countryName:France,,Paris-De Gaulle,,,TLL,Lennart Meri,Tallinn,,Estonia,1,572
countryName:France,,Paris,,,BDS,Papola Casale,Brindisi,,Italy,1,567
countryName:France,,Paris,,,WRO,Strachowice,Wroclaw,,Poland,3,567
countryName:France,,Paris,,,SKG,Makedonia,Thessaloniki,,Greece,3,567
countryName:France,,Paris-De Gaulle,,,FOR,Pinto Martins International,Fortaleza,CE,Brazil,1,550
countryName:France,,Paris-De Gaulle,,,ACE,Lanzarote,Lanzarote,,Spain,3,513
countryName:France,,Lyon,,,LPA,Gran Canaria,Gran Canaria,,Spain,3,501
countryName:France,,Paris-De Gaulle,,,SZG,Salzburg,Salzburg,,Austria,3,450
countryName:France,,Bordeaux,,,DBV,Dubrovnik,Dubrovnik,,Croatia,3,429
countryName:France,,Paris,,,DEB,Debrecen,Debrecen,,Hungary,1,428
countryName:France,,Paris-De Gaulle,,,LFW,G. Eyadema International,Lome,,Togo,1,416
countryName:France,,Bordeaux,,,SPU,Sinj,Split,,Croatia,3,411
countryName:France,,Paris,,,BTS,M.R. Stefanik,Bratislava,,Slovakia,1,378
countryName:France,,Beziers,,,NRN,Nordrhein-Westfale,Nordrhein-Westfale,,Germany,2,378
countryName:France,,Paris-De Gaulle,,,ADB,Adnan Menderes,Izmir-Adnan Mend,,Turkey,1,378
countryName:France,,Marseille,,,IBZ,Ibiza,Ibiza,,Spain,2,378
countryName:France,,Paris-De Gaulle,,,TAS,Tashkent-Vostochny International,Tashkent,,Uzbekistan,2,374
countryName:France,,Paris-De Gaulle,,,GRX,Granada,Granada,,Spain,1,358
